fips,TOT_POP,POP_ESTIMATE_2018,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Less than a high school diploma 2014-18,High school diploma only 2014-18,Some college or associate's degree 2014-18,Bachelor's degree or higher 2014-18,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a high school diploma only 2014-18,Percent of adults completing some college or associate's degree 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,POVALL_2018,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,CI90LBINC_2018,CI90UBINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active Physicians per 100000 Population 2018 (AAMC),Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Active General Surgeons per 100000 Population 2018 (AAMC),Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),ICU Beds_x,Total Population,Population Aged 60+,Percent of Population Aged 60+,STATE_FIPS,CNTY_FIPS,county_pop2018_18 and older,anycondition_number,COPD_number,diabetes_number,CKD_number,Urban_rural_code,Obesity_number
48409,66893,66893,-330,614,14.5,9.0,5.5,1.0,-11.4,-10.4,8741,13974,13653,6368,20.5,32.7,31.9,14.9,11425,17.3,26.1,25.6,53559,49185,57933,30351,28435,1916,6.3,53559,88.3,224.8,199.9,72.9,66.5,6.2,5.4,23.07310558,13.61779353,1.218912547,25.31049764,22.40188796,79.00324575,0,66867,12717,19.0,48,409,48993,22807,3546,6988,1676,3,18127
37147,179914,179914,1297,6710,11.1,7.9,3.2,1.1,3.0,4.0,11323,25219,36324,34023,10.6,23.6,34.0,31.8,40201,23.2,26.5,25.6,43303,41195,45411,89961,86150,3811,4.2,43303,80.3,255.0,223.5,86.2,78.1,7.1,6.2,81.73010357,73.49991506,1.940591817,87.58653244,69.7226917,259.5368288,71,176484,30269,17.2,37,147,141567,62692,10298,16605,4346,4,50539
5013,5277,5277,53,175,9.3,8.4,1.0,0.0,9.0,9.0,649,1636,1013,452,17.3,43.6,27.0,12.1,800,15.7,21.1,19.5,44969,40124,49814,2404,2310,94,3.9,44969,95.5,207.6,188.2,79.9,75.0,7.0,6.5,2.284965119,0.365944605,0.154081939,1.574087082,2.950318947,6.368136504,0,5194,1436,27.6,5,13,4282,2203,476,679,170,5,1627
29171,4757,4757,-39,57,11.9,11.7,0.2,-0.4,-8.0,-8.4,358,1373,986,632,10.7,41.0,29.4,18.9,675,14.4,22.5,21.9,40866,36479,45253,2440,2356,84,3.4,40866,75.1,273.1,236.3,86.6,79.0,7.0,6.3,2.653194541,0.516351879,0.094729217,2.959123323,2.124419158,8.436335582,0,4846,1486,30.7,29,171,3702,1808,423,529,143,6,1362
28029,28543,28543,-5,1034,11.4,11.4,0.0,2.0,-2.2,-0.2,3796,6266,6152,2685,20.1,33.2,32.6,14.2,7364,26.5,36.1,35.2,38664,34741,42587,11251,10637,614,5.5,38664,86.4,191.3,174.8,65.9,61.2,7.1,6.7,19.93641383,1.022625254,0.946167291,11.26799229,10.48429817,32.31304658,0,28748,6493,22.6,28,29,21988,12527,2215,3815,877,3,9499
42021,131730,131730,-1324,5980,9.8,13.2,-3.5,0.4,-6.9,-6.5,8351,43146,23989,20583,8.7,44.9,25.0,21.4,18520,14.7,22.6,21.7,45163,42204,48122,58344,55313,3031,5.2,45163,74.2,320.5,273.3,100.8,88.2,8.7,7.2,72.03098838,58.30982052,2.046860872,106.7247659,74.09842071,275.3182159,30,135871,39200,28.9,42,21,106421,48705,9729,13586,3627,4,35119
51678,7136,7136,54,2748,0.8,6.3,-5.5,1.4,11.7,13.1,277,721,672,1091,10.0,26.1,24.3,39.5,1046,23.8,13.7,10.2,48726,43623,53829,2074,1977,97,4.7,48726,67.1,263.2,231.8,90.3,81.7,7.3,6.3,3.751607156,1.761026852,0.080427487,3.558916302,3.1241052,9.845664873,0,7113,1303,18.3,51,678,6467,2374,409,533,159,6,1791
55079,948201,948201,-2387,22853,13.9,8.7,5.2,3.1,-10.9,-7.7,76720,177153,183235,191885,12.2,28.2,29.1,30.5,177263,19.1,27.2,25.3,49771,48370,51172,472701,455544,17157,3.6,49771,81.9,264.9,238.3,94.6,86.4,7.9,7.1,495.9913157,300.1065507,21.69248437,497.7854309,534.3201414,1500.04345,381,956586,173173,18.1,55,79,720779,305086,47780,79326,22862,1,258760
34013,799767,799767,3859,23476,12.8,8.2,4.6,7.1,-6.9,0.2,75835,149777,121387,185092,14.3,28.1,22.8,34.8,116246,14.9,21.0,20.0,62875,59935,65815,364346,345495,18851,5.2,62875,76.9,306.5,271.0,97.7,87.5,7.6,6.7,495.2915343,167.162015,7.361592498,634.7129142,243.1121035,1406.60282,267,800401,146732,18.3,34,13,610790,247681,38345,79216,19711,1,184459
38015,95273,95273,115,3720,13.2,7.9,5.4,1.7,-5.9,-4.1,3808,14759,22492,22191,6.0,23.3,35.6,35.1,6798,7.4,7.2,6.2,72277,67048,77506,49251,47954,1297,2.6,72277,110.8,237.6,217.1,87.0,79.6,10.5,9.7,57.2833555,28.45365798,4.888513927,43.99662534,73.57840193,113.1878994,72,92372,18957,20.5,38,15,73143,30982,4091,6375,1906,4,25015
17159,15763,15763,-85,364,12.5,11.4,1.1,0.1,-6.6,-6.5,1353,3315,4072,2360,12.2,29.9,36.7,21.3,2311,15.0,20.9,20.0,48152,43509,52795,7455,7105,350,4.7,48152,74.0,284.4,240.5,99.6,87.2,7.0,5.8,6.140120696,3.08305073,0.231352523,11.94001709,7.489883275,26.45584142,8,15953,4167,26.1,17,159,12095,5803,1182,1443,422,6,4124
31079,61607,61607,230,1039,15.1,8.7,6.4,5.9,-8.6,-2.7,6026,12202,12887,8235,15.3,31.0,32.7,20.9,7839,13.0,18.4,16.0,53792,49388,58196,31628,30629,999,3.2,53792,90.1,239.2,214.5,88.2,80.3,6.8,6.2,33.36981435,26.24879177,2.969753813,28.54795601,40.23537425,87.65563675,16,61233,11885,19.4,31,79,44687,20472,3103,4937,1331,4,16668
35037,8253,8253,-57,22,9.7,12.4,-2.8,2.4,-6.6,-4.2,1018,2365,1611,940,17.2,39.9,27.1,15.8,1975,24.1,37.7,36.9,33085,29403,36767,3202,3047,155,4.8,33085,69.8,244.8,213.8,91.1,82.1,7.7,7.3,4.025223487,2.095321815,0.161481568,3.855864768,4.470282443,11.39823559,0,8447,2671,31.6,35,37,6499,3129,632,1074,296,6,2125
55075,40434,40434,144,608,9.4,12.5,-3.0,0.3,6.4,6.7,2665,12846,9937,4490,8.9,42.9,33.2,15.0,4777,12.0,16.5,15.3,50670,47520,53820,19716,18925,791,4.0,50670,83.4,264.9,238.3,94.6,86.4,7.9,7.1,21.15048693,12.79740084,0.925029517,21.22699313,22.78493758,63.96613887,10,40712,12297,30.2,55,75,32672,15102,2799,3857,1186,5,11566
16085,11041,11041,348,66,9.2,7.0,2.2,-0.6,30.1,29.5,438,2417,2807,2435,5.4,29.9,34.7,30.1,921,8.4,13.9,13.1,60285,53848,66722,5313,5113,200,3.8,60285,108.6,192.6,181.6,73.9,68.9,5.8,5.5,4.330277823,3.889697231,0.283230381,2.448369293,5.803075804,8.780141808,0,10104,3660,36.2,16,85,9041,3510,627,1022,284,6,2531
48171,26804,26804,274,309,9.9,14.2,-4.4,1.2,13.5,14.7,2047,5896,4804,6508,10.6,30.6,24.9,33.8,2527,9.6,15.7,14.6,61433,55748,67118,13417,13076,341,2.5,61433,101.3,224.8,199.9,72.9,66.5,6.2,5.4,9.245384748,5.456644756,0.4884178,10.14190691,8.976428101,31.65657093,10,25939,9675,37.3,48,171,21455,10293,1835,3012,817,5,7273
20005,16193,16193,-108,1385,11.9,10.3,1.6,-0.2,-8.0,-8.2,761,3785,3311,2208,7.6,37.6,32.9,21.9,2326,15.5,18.3,17.0,49332,44599,54065,6985,6662,323,4.6,49332,84.8,227.6,206.5,88.0,80.5,6.8,6.3,9.132358007,4.627358016,0.773080245,6.701882703,9.94993208,21.20687033,4,16466,3518,21.4,20,5,12412,6061,1025,1462,385,5,4357
37125,98682,98682,1450,794,11.5,11.9,-0.4,0.4,14.8,15.1,6633,15230,21771,25502,9.6,22.0,31.5,36.9,10263,10.5,14.9,14.1,59471,55999,62943,41079,39523,1556,3.8,59471,110.3,255.0,223.5,86.2,78.1,7.1,6.2,44.82858521,40.31436474,1.06440567,48.04080947,38.24257513,142.3547547,68,94191,28522,30.3,37,125,77656,30214,6334,9369,2692,5,23374
38105,35350,35350,1955,494,18.9,6.5,12.4,1.5,42.8,44.3,1716,5736,8860,5390,7.9,26.4,40.8,24.8,2265,6.5,7.6,7.1,79354,71891,86817,23910,23442,468,2.0,79354,121.6,237.6,217.1,87.0,79.6,10.5,9.7,21.25435976,10.55741721,1.813829388,16.3244645,27.30045772,41.99712661,0,32916,4852,14.7,38,105,25215,10864,1298,2160,567,5,9783
39021,38754,38754,-70,680,10.2,10.0,0.2,0.0,-1.9,-1.9,2501,12720,7548,3990,9.3,47.5,28.2,14.9,3809,10.0,14.8,13.4,57701,54680,60722,19762,19003,759,3.8,57701,102.8,292.7,248.6,93.7,83.7,8.3,7.1,20.02109305,7.413009449,0.643168083,26.21075702,17.92250853,75.52915084,0,39005,9346,24.0,39,21,30175,14809,2977,3764,939,5,11285
6059,3185968,3185968,6018,44926,11.6,6.7,5.0,3.2,-6.3,-3.1,320340,368858,604676,857638,14.9,17.1,28.1,39.9,330559,10.5,13.3,13.0,89373,87793,90953,1625426,1577885,47541,2.9,89373,118.8,279.6,243.8,96.2,87.1,7.2,6.2,1241.460548,637.6439053,28.91425565,1801.140666,1224.06367,4733.481111,651,3155816,598030,19.0,6,59,2487180,795595,126211,250520,68201,1,537231
18167,107386,107386,-295,9587,11.7,11.0,0.7,1.2,-4.5,-3.4,8236,22265,21677,16918,11.9,32.2,31.4,24.5,18824,19.2,21.6,18.2,48335,46002,50668,49142,46989,2153,4.4,48335,86.7,230.8,212.0,80.3,74.4,6.5,6.1,55.4110308,13.55989604,2.118232281,42.22022069,53.32489295,139.7070473,54,107723,22306,20.7,18,167,85421,39450,8351,10277,2649,4,27506
41011,64389,64389,608,1230,9.6,14.6,-4.9,0.0,14.3,14.3,5253,14220,19180,8445,11.2,30.2,40.7,17.9,10005,15.9,24.1,22.2,48352,45383,51321,26460,25027,1433,5.4,48352,76.5,303.4,271.5,109.4,101.0,9.2,8.3,32.28121062,17.79230933,0.937246001,39.47188486,30.39135393,94.67721078,12,62921,21217,33.7,41,11,52539,26286,5472,7776,2094,5,18967
19027,20154,20154,-119,405,12.5,12.6,-0.1,0.2,-6.0,-5.8,892,5013,4823,3070,6.5,36.3,35.0,22.2,1576,8.0,9.4,8.5,60531,54509,66553,10811,10609,202,1.9,60531,100.8,218.2,193.1,84.8,77.9,6.9,6.5,12.27319657,5.446949364,0.753505305,8.160845589,13.7993641,26.09810322,6,20428,5287,25.9,19,27,15215,6403,1064,1531,463,6,5143
48161,19808,19808,154,1615,10.2,9.9,0.3,0.7,6.9,7.7,2471,4549,5027,1807,17.8,32.8,36.3,13.0,2493,13.7,19.3,18.4,49317,44204,54430,6573,6189,384,5.8,49317,81.3,224.8,199.9,72.9,66.5,6.2,5.4,6.83228552,4.032428717,0.360937912,7.494810177,6.633528123,23.39402167,0,19646,5012,25.5,48,161,15285,8172,1505,2382,596,6,5931
30029,102106,102106,2014,992,11.3,8.7,2.6,-0.1,17.4,17.3,4211,20728,23631,20694,6.1,29.9,34.1,29.9,11288,11.2,15.5,13.6,54382,49915,58849,47793,45504,2289,4.8,54382,98.4,247.1,236.2,91.5,88.0,9.8,9.4,48.44317216,37.58190538,5.382574684,33.06438735,56.42091678,110.7272506,22,96147,24545,25.5,30,29,79631,28882,5474,7720,2421,5,21899
31091,682,682,14,22,8.9,11.9,-3.0,0.0,23.7,23.7,33,177,179,122,6.5,34.6,35.0,23.9,55,8.3,12.8,11.9,46220,41190,51250,401,386,15,3.7,46220,77.4,239.2,214.5,88.2,80.3,6.8,6.2,0.369409538,0.290578603,0.032875681,0.316030743,0.445412457,0.970362853,0,684,316,46.2,31,91,531,231,44,66,20,6,182
46079,13057,13057,265,878,9.9,8.7,1.2,0.2,18.9,19.1,664,2978,2125,2824,7.7,34.7,24.7,32.9,1258,10.2,11.9,11.2,60733,56032,65434,6662,6435,227,3.4,60733,106.5,240.4,219.1,92.8,84.8,9.2,8.6,7.000358181,5.979164282,0.843594961,5.017170028,8.006752169,14.1783153,0,12350,3478,28.2,46,79,10430,4315,644,1115,325,6,3369
49033,2464,2464,62,1,14.4,5.8,8.6,2.9,14.0,16.9,19,413,587,329,1.4,30.6,43.5,24.4,218,8.9,11.4,10.6,60695,54151,67239,1176,1137,39,3.3,60695,85.0,216.2,199.9,65.3,62.2,5.8,5.4,0.940825439,0.622020464,0.04209161,0.756869512,0.820006928,2.880936888,0,2307,491,21.3,49,33,1748,669,109,189,54,6,531
31075,660,660,11,3,16.8,9.2,7.6,0.0,10.7,10.7,16,183,170,124,3.2,37.1,34.5,25.2,70,10.6,17.9,19.2,56724,50417,63031,416,405,11,2.6,56724,95.0,239.2,214.5,88.2,80.3,6.8,6.2,0.357493101,0.2812051,0.031815175,0.305836203,0.431044313,0.939060825,0,682,213,31.2,31,75,498,228,42,63,18,6,188
54017,8406,8406,-123,931,7.0,9.2,-2.2,-0.2,-12.0,-12.3,1102,2871,1392,998,17.3,45.1,21.9,15.7,1418,19.0,25.2,23.5,44725,40627,48823,3968,3810,158,4.0,44725,101.6,263.4,231.6,100.1,89.4,10.5,9.2,4.384932818,3.109485268,0.260675412,4.543200032,5.776753319,13.04773534,0,8570,2461,28.7,54,17,7093,3686,904,1012,241,5,2617
27063,9911,9911,-77,110,10.9,9.8,1.0,0.9,-9.7,-8.8,489,2435,2624,1564,6.9,34.2,36.9,22.0,864,8.8,12.1,11.5,57786,53611,61961,5733,5566,167,2.9,57786,82.2,302.7,265.0,104.9,96.0,7.4,6.6,5.086930928,3.200527376,0.224319524,5.678639908,6.192631887,16.57315031,0,10104,2709,26.8,27,63,7771,3516,490,846,250,6,2766
8061,1383,1383,16,14,13.1,13.1,0.0,0.0,11.6,11.6,39,361,347,204,4.1,38.0,36.5,21.5,188,13.8,19.2,19.8,44704,39928,49480,963,946,17,1.8,44704,62.1,285.7,262.5,95.4,88.9,7.8,7.1,0.702965501,0.545617783,0.021611029,0.607779844,0.661200366,1.769919011,0,1368,370,27.0,8,61,1074,402,89,117,39,6,278
2068,2059,2059,-7,106,13.6,0.5,13.1,12.6,-29.6,-17.0,25,418,461,697,1.6,26.1,28.8,43.5,135,6.9,7.3,7.0,75477,67257,83697,1088,1003,85,7.8,75477,100.8,276.9,256.7,112.8,105.6,9.6,8.5,1.340207584,0.9660663,0.058634082,0.608677611,1.652922686,2.362115866,0,2303,481,20.9,2,68,1675,583,108,157,44,6,456
38001,2294,2294,-36,53,10.8,10.4,0.4,5.2,-21.6,-16.4,76,567,563,483,4.5,33.6,33.3,28.6,234,10.4,12.8,11.6,53162,47274,59050,1065,1043,22,2.1,53162,81.5,237.6,217.1,87.0,79.6,10.5,9.7,1.379278678,0.685112166,0.117706496,1.05935846,1.771633663,2.725358089,0,2368,743,31.4,38,1,1857,844,135,226,65,6,609
21193,26092,26092,-387,611,12.8,16.2,-3.4,0.0,-11.4,-11.4,4385,6574,5599,2333,23.2,34.8,29.6,12.3,7355,28.9,37.0,36.9,33108,29821,36395,8245,7723,522,6.3,33108,66.0,230.9,214.6,77.3,72.9,8.3,7.6,17.13228308,5.75747482,0.613118515,11.53246731,11.09452551,37.69802985,32,27329,6143,22.5,21,193,20108,12191,3016,3349,790,6,8767
13019,19252,19252,139,178,12.3,11.7,0.5,0.7,6.0,6.8,2864,5526,3119,1541,21.9,42.3,23.9,11.8,4144,21.8,31.1,29.8,39412,35476,43348,7477,7166,311,4.2,39412,67.2,228.7,202.9,79.1,71.9,7.0,6.1,8.812072846,6.088840365,0.265368757,9.110383931,6.242571231,23.4036942,0,19014,4266,22.4,13,19,14587,7334,1741,2257,575,6,5149
16069,40408,40408,34,1063,11.8,11.4,0.4,0.1,0.4,0.5,2153,9161,10449,6092,7.7,32.9,37.5,21.9,5223,13.3,15.1,13.5,54476,49326,59626,21053,20474,579,2.8,54476,98.1,192.6,181.6,73.9,68.9,5.8,5.5,15.8480089,14.23556614,1.03657035,8.960574801,21.23817472,32.13368084,9,40014,10185,25.5,16,69,31840,14293,2419,3764,1036,4,10698
54077,33839,33839,16,2104,9.3,11.0,-1.7,2.6,-0.4,2.2,3387,12148,5498,3836,13.6,48.8,22.1,15.4,5104,16.2,23.1,21.6,47101,42955,51247,15341,14539,802,5.2,47101,107.0,263.4,231.6,100.1,89.4,10.5,9.2,17.65188456,12.51747228,1.049368934,18.28900141,23.25476512,52.52466287,0,33760,8739,25.9,54,77,27364,14619,3451,4150,919,4,10672
39153,541918,541918,176,10350,10.8,10.7,0.1,1.9,-1.7,0.3,31983,115730,109619,121428,8.4,30.6,28.9,32.1,63889,12.0,17.5,16.6,58890,56391,61389,270717,258083,12634,4.7,58890,104.9,292.7,248.6,93.7,83.7,8.3,7.1,279.9656991,103.6600933,8.993764801,366.5190954,250.6200645,1056.164689,170,541318,126698,23.4,39,153,428690,196517,37203,54137,13394,3,141896
46101,6579,6579,39,164,12.7,7.8,4.9,4.7,-3.5,1.2,418,1450,1628,929,9.4,32.8,36.8,21.0,644,9.9,11.4,10.9,57392,51537,63247,4012,3891,121,3.0,57392,100.6,240.4,219.1,92.8,84.8,9.2,8.6,3.527254076,3.012707499,0.425060216,2.527989708,4.034343457,7.143994514,0,6496,1527,23.5,46,101,4865,2166,330,562,163,6,1712
13235,11069,11069,-139,1174,7.5,10.1,-2.5,-0.3,-9.7,-10.0,1627,3118,2532,1032,19.6,37.5,30.5,12.4,2361,23.9,36.6,33.7,40582,36892,44272,4134,3958,176,4.3,40582,69.2,228.7,202.9,79.1,71.9,7.0,6.1,5.066529936,3.500798566,0.152574629,5.238044864,3.589186628,13.45603008,6,11396,2806,24.6,13,235,9044,4759,1043,1557,392,4,3491
56023,19434,19434,175,71,12.3,6.8,5.5,-0.3,3.9,3.6,777,3998,4964,2841,6.2,31.8,39.5,22.6,1518,7.9,9.2,8.2,69598,63003,76193,8711,8379,332,3.8,69598,111.8,207.9,199.6,79.8,76.2,10.6,10.4,9.620508986,5.415741072,0.975506156,4.440234917,12.64794188,18.29914996,0,18791,4254,22.6,56,23,14298,5404,1071,1450,425,6,4046
45041,138159,138159,-354,3164,11.4,11.2,0.2,0.6,-3.4,-2.8,14347,30767,26507,21471,15.4,33.1,28.5,23.1,24375,18.0,26.3,24.6,47949,45001,50897,65996,63584,2412,3.7,47949,91.4,229.5,205.0,80.1,72.3,7.0,6.2,57.63727755,28.50613114,1.875045804,58.07207078,63.61568446,175.33037,98,138537,30487,22.0,45,41,105569,53166,8935,15679,3769,4,41594
56003,11881,11881,2,183,11.5,12.1,-0.6,-0.1,0.9,0.8,808,2334,3380,1508,10.1,29.1,42.1,18.8,1519,13.0,17.2,15.3,55195,50658,59732,5257,5011,246,4.7,55195,88.7,207.9,199.6,79.8,76.2,10.6,10.4,5.881510099,3.310920021,0.596376898,2.714543123,7.732334955,11.18720802,0,11920,3267,27.4,56,3,8878,3890,757,1039,296,6,3036
51109,36778,36778,893,211,10.5,10.1,0.4,0.2,23.8,24.0,4070,8714,6890,6026,15.8,33.9,26.8,23.4,4140,11.3,14.9,13.1,63714,58843,68585,19660,19121,539,2.7,63714,87.8,263.2,231.8,90.3,81.7,7.3,6.3,19.33528699,9.076099433,0.414512629,18.34218382,16.10122492,50.7432543,0,34813,9238,26.5,51,109,29371,13954,2740,3949,1026,6,11102
48151,3839,3839,-65,22,9.6,11.1,-1.5,2.3,-17.6,-15.2,383,932,908,495,14.1,34.3,33.4,18.2,592,15.5,21.3,19.2,45261,40361,50161,1666,1611,55,3.3,45261,74.6,224.8,199.9,72.9,66.5,6.2,5.4,1.32416923,0.781527355,0.069953587,1.452573519,1.285647944,4.534008946,0,3875,1176,30.3,48,151,3027,1509,264,455,117,6,1099
26061,36219,36219,-178,3047,9.6,9.5,0.1,4.4,-9.4,-5.0,1517,7160,5498,7041,7.2,33.7,25.9,33.2,6316,19.0,15.5,13.5,42282,38737,45827,16179,15355,824,5.1,42282,74.7,287.0,249.7,97.8,87.6,7.9,6.7,16.01534027,13.70724711,0.521766742,26.86736382,21.82361865,73.5654872,5,36333,8122,22.4,26,61,28983,11561,2503,2951,868,5,9043
34035,331164,331164,464,5281,9.6,7.9,1.7,4.3,-4.6,-0.3,12158,45738,46127,124687,5.3,20.0,20.2,54.5,16112,4.9,5.2,4.8,119731,114273,125189,169129,163318,5811,3.4,119731,146.4,306.5,271.0,97.7,87.5,7.6,6.7,205.088139,69.21771158,3.048255827,262.8191305,100.66679,582.4399061,28,333316,67698,20.3,34,35,258649,87613,12290,24528,6354,2,67766
46033,8726,8726,60,252,8.3,9.5,-1.3,0.1,8.0,8.2,402,2076,2613,1701,5.9,30.6,38.5,25.0,853,10.1,17.4,17.1,58806,52893,64719,4051,3888,163,4.0,58806,103.1,240.4,219.1,92.8,84.8,9.2,8.6,4.678343072,3.995878649,0.563774958,3.352977381,5.350916706,9.475375609,0,8519,3144,36.9,46,33,7383,3292,528,928,270,4,2444
6043,17471,17471,34,728,8.4,9.0,-0.6,0.8,1.8,2.6,1316,3622,5524,3197,9.6,26.5,40.4,23.4,2569,14.9,23.2,21.9,51402,46514,56290,7663,7257,406,5.3,51402,68.3,279.6,243.8,96.2,87.1,7.2,6.2,6.807839008,3.496669354,0.158558077,9.876975719,6.712439162,25.95714976,0,17658,6311,35.7,6,43,14643,5686,1275,1843,561,6,3851
18077,32208,32208,161,2067,11.6,10.8,0.8,0.5,3.7,4.2,2189,9370,6615,3972,9.9,42.3,29.9,17.9,4663,15.5,22.4,21.8,51031,45722,56340,15100,14582,518,3.4,51031,91.6,230.8,212.0,80.3,74.4,6.5,6.1,16.61928445,4.066983887,0.635315826,12.66299953,15.99359462,41.90196653,6,32293,7164,22.2,18,77,25644,11067,2599,3258,798,5,8514
31085,916,916,23,0,19.9,3.3,16.6,1.1,7.7,8.8,82,185,302,126,11.8,26.6,43.5,18.1,148,16.2,18.7,19.7,47047,42046,52048,595,582,13,2.2,47047,78.8,239.2,214.5,88.2,80.3,6.8,6.2,0.496157092,0.390278593,0.044155607,0.424463579,0.598237259,1.3033026,0,957,294,30.7,31,85,710,354,68,100,29,6,273
13287,7912,7912,-3,386,13.1,13.0,0.1,-0.1,-0.4,-0.5,966,2216,1615,685,17.6,40.4,29.5,12.5,2109,27.9,42.2,42.6,33261,29633,36889,3185,3023,162,5.1,33261,56.7,228.7,202.9,79.1,71.9,7.0,6.1,3.621500122,2.502332483,0.109058675,3.744097115,2.565511302,9.618222963,0,8036,2004,24.9,13,287,6000,3182,667,1058,261,6,2304
29103,3947,3947,-28,87,11.6,11.4,0.3,0.0,-7.3,-7.3,320,1233,701,422,12.0,46.1,26.2,15.8,640,16.6,27.5,26.4,39309,35048,43570,1922,1868,54,2.8,39309,72.2,273.1,236.3,86.6,79.0,7.0,6.3,2.201420822,0.428429864,0.078599163,2.455257464,1.762682871,6.999835304,0,3976,1111,27.9,29,103,3030,1445,339,409,110,6,1021
20025,2005,2005,6,57,11.5,9.5,2.0,0.0,1.0,1.0,91,389,487,445,6.4,27.5,34.5,31.5,254,13.1,19.5,17.8,51235,46297,56173,1065,1039,26,2.4,51235,88.1,227.6,206.5,88.0,80.5,6.8,6.3,1.130758834,0.572954537,0.095721972,0.829819973,1.231989985,2.62581208,0,2089,587,28.1,20,25,1522,748,119,188,52,6,600
12119,128754,128754,3821,8197,3.6,15.1,-11.5,0.1,41.3,41.4,9130,32762,32750,33688,8.4,30.2,30.2,31.1,11183,9.3,26.6,26.1,55324,52581,58067,31241,29649,1592,5.1,55324,99.8,265.2,240.7,86.8,80.1,6.9,6.0,74.71595649,36.83206496,1.311760725,70.09154656,50.05243687,175.9270616,0,116754,74936,64.2,12,119,119652,59485,14072,19838,5704,4,34579
37061,58856,58856,-6,374,11.0,9.8,1.2,1.9,-3.2,-1.3,10317,12972,12211,4436,25.8,32.5,30.6,11.1,11877,20.4,30.7,27.3,42725,40123,45327,24946,23866,1080,4.3,42725,79.2,255.0,223.5,86.2,78.1,7.1,6.2,26.73670184,24.04432674,0.634833709,28.65253929,22.80866827,84.90334045,9,59350,13785,23.2,37,61,44894,23706,5271,7787,1998,6,17374
51167,26748,26748,-279,433,8.7,13.7,-5.0,0.0,-5.4,-5.3,4174,7283,6001,2732,20.7,36.1,29.7,13.5,5683,21.5,21.7,20.0,38966,34733,43199,11205,10727,478,4.3,38966,53.7,263.2,231.8,90.3,81.7,7.3,6.3,14.06221808,6.600889326,0.301467828,13.33995141,11.71014096,36.90468666,5,27725,7582,27.3,51,167,21696,11068,2534,3043,831,6,7420
31077,2356,2356,-21,56,10.1,13.5,-3.4,0.4,-5.9,-5.5,106,567,715,292,6.3,33.8,42.6,17.4,294,12.8,19.2,19.0,45221,40490,49952,1214,1182,32,2.6,45221,75.7,239.2,214.5,88.2,80.3,6.8,6.2,1.276142039,1.003816992,0.113570536,1.091742568,1.538697579,3.352162582,0,2436,760,31.2,31,77,1820,810,141,209,63,6,650
13003,8297,8297,82,20,13.9,8.0,5.9,1.0,3.0,4.0,1615,2109,987,519,30.9,40.3,18.9,9.9,2156,26.1,42.2,41.1,36779,33083,40475,4358,4204,154,3.5,36779,62.7,228.7,202.9,79.1,71.9,7.0,6.1,3.79772327,2.62409664,0.114365498,3.926285865,2.690349756,10.08624822,0,8313,1451,17.5,13,3,6114,3083,719,1028,252,6,2274
6029,896764,896764,7776,32382,15.0,7.0,8.0,1.1,-0.4,0.7,139584,147239,159525,85752,26.2,27.7,30.0,16.1,177021,20.5,27.4,26.5,51586,49718,53454,386997,356132,30865,8.0,51586,68.6,279.6,243.8,96.2,87.1,7.2,6.2,349.4376361,179.4795488,8.138582546,506.9724832,344.5408845,1332.347172,144,878744,130831,14.9,6,29,637584,292189,45020,78504,20771,3,214228
21119,15126,15126,-159,815,9.8,12.9,-3.1,0.4,-7.8,-7.4,2869,3458,2974,1382,26.9,32.4,27.8,12.9,4612,32.1,41.4,35.7,32228,28986,35470,4425,4121,304,6.9,32228,64.2,230.9,214.6,77.3,72.9,8.3,7.6,9.931891535,3.337711334,0.355435791,6.685577976,6.431695268,21.8542235,0,15690,3700,23.6,21,119,12080,7324,1999,2270,521,6,5351
16083,86081,86081,803,963,14.4,8.7,5.7,1.9,1.9,3.7,6501,14840,20934,10943,12.2,27.9,39.3,20.6,11547,13.6,16.9,15.4,51594,48603,54585,40747,39651,1096,2.7,51594,92.9,192.6,181.6,73.9,68.9,5.8,5.5,33.76094967,30.32596933,2.20820165,19.08867649,45.24359825,68.45425115,30,82248,16621,20.2,16,83,62404,25128,4360,7264,1918,5,18784
